id,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,classe
8325,0.0,0.64601,2.8446,0.23731,0.64601,128.31,2.8447,0.64601,0.19402,0.64791,0.19402,1.0935,0.23816,2.8447,0.17871,0.01169,0.1946,1.4692,0
8326,0.017782,0.028445,0.062694,0.14427,0.028445,2784.5,0.13108,0.028445,0.038873,0.074879,0.011412,0.04295,0.14987,0.10613,0.10233,0.17419,0.10233,0.057147,0
8327,-0.044294,0.015988,0.042467,0.054966,0.015988,1145.5,0.31865,0.015988,0.00727,0.020243,0.00727,-0.028917,0.58006,0.31865,0.009205,0.099667,0.009205,0.63203,0
8328,0.055065,0.01018,0.034581,0.043812,0.01018,2084.2,0.17512,0.01018,0.005018,0.027013,0.003772,0.073836,0.44172,0.17014,0.013315,0.15784,0.013315,1.0731,0
8329,0.043893,0.039336,0.10992,0.029421,0.039336,1420.5,0.25695,0.039336,0.012031,0.044551,0.012591,0.065756,0.58631,0.26184,0.013627,0.12137,0.013627,0.9343,0
8330,0.2187,0.16912,1.4897,0.16134,0.16912,195.08,1.871,0.16912,0.12732,0.15251,0.098241,0.29314,0.77753,1.5338,0.11482,0.019048,0.11482,4.5845,0
8331,0.026375,0.004942,0.017496,0.036371,0.004942,3762.7,0.097006,0.004942,0.005614,0.014975,0.005186,0.033037,0.20345,0.095865,0.017011,0.25805,0.017011,0.55812,0
8332,-0.032107,-0.044105,-0.10753,0.001974,-0.044105,30026.0,0.012156,-0.044105,-0.017462,-0.044071,-0.014768,-0.026449,0.54675,0.028742,-0.017448,2.6862,-0.017448,1.102,0
8333,0.0,0.047186,0.10932,0.063271,0.047186,1678.1,0.21751,0.047186,0.024459,0.049598,0.024459,0.12032,0.29882,0.21751,-0.003203,0.15028,0.025709,0.45644,0
8334,0.086152,0.033104,0.11282,0.040779,0.033104,1226.3,0.29765,0.033104,0.013482,0.033471,0.010535,0.11089,0.63513,0.27614,0.013631,0.11005,0.013631,1.3707,0
8335,0.012314,0.002141,0.004727,0.020864,0.002141,3379.3,0.10801,0.002141,0.000818,0.025933,0.000418,0.014218,0.41748,0.10594,0.009913,0.21198,0.009913,0.90661,0
8336,0.13854,0.070429,0.2974,0.11666,0.070429,1079.9,0.33798,0.070429,0.060189,0.075414,0.049462,0.17236,0.50772,0.3069,0.064449,0.093848,0.064449,0.55193,0
8337,0.036347,0.035933,0.10358,0.035082,0.035933,1387.0,0.26316,0.035933,0.013808,0.025569,0.013521,0.047491,0.55978,0.261,0.009825,0.14093,0.009825,1.8226,0
8338,-0.021802,0.034148,0.12594,0.059523,0.034148,1069.2,0.34137,0.034148,0.016308,0.034052,0.014863,-0.015057,0.55812,0.33308,0.016262,0.096382,0.016262,1.0455,0
8339,0.06011,0.011185,0.026574,0.036778,0.011185,2393.9,0.15247,0.011185,0.004357,0.034419,0.002088,0.080538,0.34494,0.14307,0.013408,0.17304,0.013408,0.62153,0
8340,0.12329,0.053699,0.30355,0.059162,0.053699,507.7,0.71892,0.053699,0.024979,0.051651,0.021359,0.14616,0.68247,0.67493,0.024027,0.046479,0.024027,2.0132,0
8341,-0.10906,-0.056125,-0.095032,-0.020065,-0.056125,-6188.6,-0.05898,-0.056125,-0.024725,-0.036463,-0.024725,-0.16518,-0.06052,-0.05898,-0.02516,-0.99447,-0.016063,0.22269,0
8342,0.001034,0.007582,0.034314,0.024226,0.007582,999.44,0.3652,0.007582,0.002127,0.011219,0.001572,0.009288,0.74897,0.35684,0.003147,0.086385,0.003147,1.4845,0
8343,-0.071891,0.063735,0.17122,0.037014,0.063735,920.35,0.39659,0.063735,0.01598,0.067778,0.015976,-0.059309,0.56245,0.39655,0.016994,0.080689,0.016994,0.82865,0
8344,0.067254,0.019492,0.09429,0.036513,0.019492,1383.5,0.26383,0.019492,0.009472,0.025563,0.008087,0.095775,0.54294,0.25382,0.012422,0.1153,0.012422,0.98041,0
8345,0.16972,0.090509,0.29186,0.06415,0.090509,720.72,0.50644,0.090509,0.034756,0.097991,0.030615,0.20566,0.50861,0.47375,0.037629,0.062134,0.037629,1.1242,0
8346,0.88975,0.29147,0.71678,0.10505,0.29147,437.99,0.83335,0.29147,0.090351,0.28103,0.090351,0.88975,0.59336,0.83335,0.087115,0.040706,0.087115,0.98514,0
8347,0.0,0.037796,0.060133,0.009931,0.037796,4749.7,0.076848,0.037796,0.006515,0.048777,0.004163,0.15804,0.23484,0.058645,0.008871,0.36432,0.008408,0.82237,0
8348,-0.11422,0.032474,0.069481,0.066145,0.032474,2014.7,0.18117,0.032474,0.019873,0.050786,0.008324,-0.094975,0.29197,0.14954,0.031079,0.15518,0.031079,0.68776,0
8349,0.0,0.001151,0.003483,0.000363,0.001151,104810.0,0.003483,0.001151,0.000363,0.054556,0.000294,0.095925,0.3273,0.002821,0.016873,0.202,0.01721,1.645,0
8350,0.0,0.027875,0.11594,0.016055,0.027875,1185.0,0.30802,0.027875,0.005278,0.030197,0.005278,0.17189,0.55517,0.30802,0.002859,0.10533,0.005718,1.8213,0
8351,0.0,0.10988,0.24957,0.035318,0.10988,1010.4,0.36125,0.10988,0.024399,0.13173,0.01595,0.024399,0.55973,0.27484,0.033658,0.081124,0.029252,0.72742,0
8352,-0.13655,0.094645,0.20145,0.057505,0.094645,1317.3,0.27709,0.094645,0.031624,0.13072,0.031624,-0.039585,0.11685,0.27709,0.050431,0.099451,0.043679,0.31156,0
8353,0.0,0.002367,0.004809,0.007893,0.002367,16730.0,0.021817,0.002367,0.001328,0.017847,0.000424,-0.005307,0.10624,0.01932,-0.002466,0.72751,0.010011,0.1607,0
8354,0.0,0.001023,0.003841,0.056685,0.001023,2456.4,0.14859,0.001023,0.000583,0.049683,0.00037,0.04354,0.1139,0.14803,0.016112,0.1506,0.028332,0.53932,0
8355,0.0,0.037647,0.080901,0.008598,0.037647,6065.3,0.060178,0.037647,0.008598,0.045438,0.007242,0.075616,0.19722,0.050684,0.012922,0.45894,0.010378,0.83101,0
8356,0.0,0.023072,0.068807,0.084168,0.023072,5181.9,0.070437,0.023072,0.074502,0.020982,0.39105,0.28891,0.48597,0.33534,0.072629,0.5145,0.067751,1.5245,0
8357,0.15209,0.015663,0.094916,0.016786,0.015663,2270.7,0.16074,0.015663,0.009912,0.008088,0.008072,0.1967,0.83328,0.14312,0.005118,0.28629,0.005118,1.8382,0
8358,0.022424,0.003058,0.012727,0.047507,0.003058,1482.1,0.24628,0.003058,0.001735,0.001497,0.001476,0.033818,0.49014,0.24493,0.00085,0.13603,0.00085,1.2521,0
8359,0.0,-0.0881,-0.09007,-0.016748,-0.0881,-6821.3,-0.053509,-0.0881,-0.027161,-0.063651,-0.027161,-0.015919,-0.083243,-0.053509,-0.019018,-1.1328,-0.019623,0.73286,0
8360,0.034183,0.016239,0.030705,0.023956,0.016239,2971.4,0.12284,0.016239,0.005547,0.020963,0.00472,0.046179,0.38218,0.1186,0.00716,0.25075,0.00716,0.7283,0
8361,0.018726,0.000699,0.004508,0.11068,0.000699,4548.4,0.080247,0.000699,0.001337,0.015719,0.001337,0.018726,0.26691,0.080247,0.030066,0.32526,0.030066,0.38483,0
8362,0.0,0.1713,0.49061,0.058217,0.1713,1027.1,0.35536,0.1713,0.058217,0.17451,0.047196,0.41264,0.49435,0.28809,0.03715,0.092074,0.059309,1.0226,0
8363,0.004617,0.053534,0.24176,0.044216,0.053534,1221.7,0.29876,0.053534,0.020939,0.052166,0.020375,0.035781,0.46812,0.29495,0.020404,0.11139,0.020404,1.9226,0
8364,0.0,0.27069,0.33986,0.06429,0.27069,1074.0,0.33986,0.27069,0.06429,0.28426,0.0,1.153,0.0,0.0,0.063517,0.093397,0.067514,0.39003,0
8365,0.4209,0.19826,0.64906,0.11439,0.19826,449.61,0.81182,0.19826,0.091454,0.20029,0.072579,0.5335,0.67389,0.67786,0.09239,0.040169,0.09239,1.9009,0
8366,-0.04059,0.001828,0.002969,0.034831,0.001828,7801.8,0.046784,0.001828,0.002004,0.027343,-8.8e-05,-0.048275,0.23571,0.043973,0.029979,0.38973,0.029979,0.47448,0
8367,0.0,0.15186,0.46347,0.094938,0.15186,598.09,0.61028,0.15186,0.071041,0.17402,0.071041,0.27949,0.14311,0.61028,0.06715,0.049244,0.081406,0.78017,0
8368,-1.955,-1.3157,-0.50808,-0.30903,-1.3157,-722.03,-0.50552,-1.3157,-0.30903,-0.11983,-0.30903,-1.3809,-3.2706,-0.50552,0.04882,-0.72398,-0.028146,0.19443,0
8369,0.0,0.019289,0.030419,0.012842,0.019289,2419.2,0.15088,0.019289,0.002425,0.026257,0.00183,0.62381,0.11744,0.14389,0.008964,0.20682,0.003301,0.73244,0
8370,0.0,0.29882,0.7674,0.10731,0.29882,510.15,0.71547,0.29882,0.088555,0.32222,0.088555,0.68468,0.29882,0.71547,0.088012,0.043761,0.095491,1.0671,0
8371,0.038777,0.17067,0.25764,0.16143,0.17067,1097.8,0.33248,0.17067,0.09869,0.19833,0.098645,0.043588,0.092335,0.33238,0.11468,0.089972,0.11468,0.23499,0
8372,0.0,0.19528,0.50423,0.10479,0.19528,815.26,0.44771,0.19528,0.07808,0.19772,0.07808,0.35962,0.20269,0.44771,0.077653,0.073767,0.079054,1.0682,0
8373,-0.007137,-0.04632,-0.19078,0.027442,-0.04632,1612.9,0.2263,-0.04632,-0.023049,-0.039705,-0.020283,-0.001265,0.61652,0.24911,-0.019757,0.12972,-0.019757,0.67593,0
8374,0.19739,0.006978,0.017181,0.009451,0.006978,3287.3,0.11103,0.006978,0.001462,0.0076,0.00086,0.25001,0.5926,0.10396,0.001592,0.29207,0.001592,1.5591,0
8375,-0.53636,-0.072294,-0.08779,0.014467,-0.072294,8075.9,0.045196,-0.072294,-0.023358,-0.050786,-0.024184,-0.53885,0.000979,0.042613,-0.016409,0.49139,-0.016409,0.36528,0
8376,0.2652,0.15666,0.67222,0.14434,0.15666,394.73,0.92469,0.15666,0.10493,0.16145,0.084662,0.32865,0.73309,0.79483,0.10814,0.034782,0.10814,1.354,0
8377,0.14721,0.18397,0.58221,0.062011,0.18397,483.9,0.75429,0.18397,0.047864,0.18567,0.03739,0.20215,0.67032,0.62688,0.048307,0.043277,0.048307,1.4725,0
8378,0.35981,0.13937,0.80644,0.091541,0.13937,260.71,1.4,0.13937,0.051526,0.14365,0.045613,0.44582,0.74455,1.3096,0.053109,0.023084,0.053109,1.9913,0
8379,0.0,0.002335,0.022725,0.11771,0.002335,3915.7,0.093214,0.002335,0.003268,0.052285,0.003268,0.008317,0.059765,0.093214,0.066323,0.22434,0.073188,1.1785,0
8380,0.0,-0.025416,-0.034377,0.038472,-0.025416,3758.2,0.097121,-0.025416,-0.011846,0.0405,-0.011846,-0.20685,0.13176,0.097121,-0.002351,0.19083,0.018877,0.85062,0
8381,0.0,0.16701,1.3492,0.14547,0.16701,261.43,1.3962,0.16701,0.13498,0.11064,0.10997,0.77008,0.076027,1.1562,0.090916,0.034761,0.08942,7.2556,0
8382,0.0,0.01909,0.21823,0.05857,0.01909,519.38,0.70276,0.01909,0.017016,0.020347,0.01416,0.053342,0.88886,0.66849,0.014651,0.046542,0.018137,1.9102,0
8383,0.15676,0.042383,0.17495,0.051864,0.042383,845.21,0.43184,0.042383,0.020739,0.07762,0.015282,0.20848,0.73882,0.38641,0.037981,0.057136,0.037981,1.0209,0
8384,-0.68388,-0.64496,-0.44553,-0.1215,-0.64496,-879.35,-0.41508,-0.64496,-0.13041,-0.6426,-0.13404,-0.69264,-0.53836,-0.42748,-0.12993,-0.079518,-0.12993,0.18854,0
8385,0.009024,-0.013025,-0.052433,-0.005976,-0.013025,-6961.3,-0.052433,-0.013025,-0.005976,0.008453,-0.005976,-0.004001,0.69369,-0.052433,-0.012267,0.97956,0.003878,2.9727,0
8386,0.26418,0.18409,0.99592,0.16797,0.18409,246.48,1.4809,0.18409,0.11297,0.19607,0.09192,0.7585,0.62132,1.2953,0.12072,0.021565,0.12032,1.1954,0
8387,0.0,-0.20533,-1.5398,0.043275,-0.20533,724.54,0.50377,-0.20533,-0.10017,0.0,-0.10017,-0.66009,0.68406,0.50377,0.006365,0.019962,0.0,2.6917,0
8388,-0.55008,0.15269,0.31442,0.14841,0.15269,830.59,0.43945,0.15269,0.10619,0.16663,0.089474,-0.48381,0.40309,0.38996,0.11588,0.070227,0.11588,0.45128,0
8389,-0.14996,0.004766,0.009784,0.24226,0.004766,3855.1,0.094681,0.004766,0.012172,0.034002,0.012172,-0.14996,-0.003964,0.094681,0.086849,0.26542,0.086849,0.28126,0
8390,-0.90202,-0.66274,-0.59841,-0.12257,-0.66274,-665.8,-0.54822,-0.66274,-0.1338,-0.64827,-0.13738,-0.9231,-0.2146,-0.56424,-0.13087,-0.061434,-0.13087,0.22203,0
8391,0.16527,-0.087216,-0.36276,-0.11171,-0.087216,-3853.7,-0.094714,-0.087216,-0.28841,-0.072675,-0.24356,0.20016,0.62113,-0.056687,-0.24033,-0.60947,-0.24033,1.6302,0
8392,0.14335,-0.22341,-2.0263,-0.076986,-0.22341,-278.33,-1.3114,-0.22341,-0.11896,-0.22357,-0.12888,0.25541,0.867,-1.4804,-0.11904,-0.025043,-0.11904,2.5236,0
8393,0.0,0.019698,0.036673,0.029352,0.019698,3264.1,0.11182,0.019698,0.009543,0.014735,0.00716,-0.034702,0.21603,0.10274,0.005273,0.32469,0.007139,0.51208,0
8394,0.031213,0.015208,0.11623,0.071656,0.015208,1290.8,0.28278,0.015208,0.014897,0.022708,0.010554,0.042348,0.74131,0.26564,0.022244,0.10545,0.022244,1.0393,0
8395,-0.062739,-0.15473,-0.15022,-0.15263,-0.15473,-4508.0,-0.080967,-0.15473,-0.27445,-0.061413,-0.27359,-0.21422,-0.21699,-0.080511,-0.080038,4.8748,-0.10893,0.12913,0
8396,0.34426,0.085821,0.36944,0.08594,0.085821,524.24,0.69625,0.085821,0.0456,0.080521,0.032143,0.44638,0.6866,0.58722,0.042784,0.048819,0.042784,1.8429,0
8397,-23.346,2.2889,0.2276,0.16682,2.2889,1603.7,0.2276,2.2889,0.16682,2.298,0.16682,5.1081,-12.928,0.2276,0.16748,0.14588,0.16748,0.099436,0
8398,0.26323,0.11401,0.31136,0.14082,0.11401,944.62,0.3864,0.11401,0.089736,0.13367,0.072212,0.32767,0.52882,0.33831,0.10521,0.076661,0.10521,0.47548,0
8399,0.0,0.065535,0.50098,0.14241,0.065535,950.51,0.384,0.065535,0.11124,0.075178,0.11124,0.21095,0.76885,0.384,0.12651,0.077856,0.12761,4.599,0
8400,0.056143,0.61006,4.4638,0.2079,0.61006,81.769,4.4638,0.61006,0.2079,0.55566,0.17192,0.92093,0.75912,3.6913,0.18408,0.008199,0.18936,6.0445,0
8401,0.051972,0.065647,0.48203,0.15447,0.065647,169.37,2.1551,0.065647,0.03455,0.10998,0.027099,0.073359,0.85718,2.0511,0.05788,0.013254,0.05788,1.2487,0
8402,0.22735,0.087959,0.19165,0.11503,0.087959,1623.8,0.22478,0.087959,0.075716,0.1031,0.065278,0.28538,0.38421,0.20438,0.08875,0.13138,0.08875,0.71503,0
8403,0.47345,0.10403,0.33649,0.1287,0.10403,565.51,0.64544,0.10403,0.067094,0.11411,0.044975,0.65448,0.66064,0.53451,0.073592,0.048489,0.073592,0.58493,0
8404,-0.09998,0.000664,0.006354,0.11912,0.000664,1363.6,0.26766,0.000664,0.00184,0.007031,0.01386,-0.10771,0.7924,0.29467,0.019478,0.10699,0.019478,1.7097,0
8405,-0.37811,-0.088427,-0.061134,-0.14459,-0.088427,-6457.7,-0.056522,-0.088427,-0.15639,-0.088347,-0.15639,-0.17523,-0.46653,-0.056522,-0.15467,-0.59033,-0.15625,0.055388,0
8406,0.0,-0.21345,-0.37039,-0.14969,-0.21345,-1627.2,-0.22432,-0.21345,-0.16471,-0.17621,-0.15399,-0.33877,-0.013295,-0.20825,0.29527,-0.1839,-0.13598,0.55256,0
8407,0.11452,0.23944,0.40099,0.10513,0.23944,756.81,0.48229,0.23944,0.084855,0.35302,0.068249,0.30155,0.3071,0.40611,0.1251,0.049979,0.12511,1.1904,0
8408,-0.15224,-0.036187,-0.1716,0.035514,-0.036187,8901.4,0.041005,-0.036187,-0.04443,-0.00383,-0.04443,-0.2634,-0.15778,0.041005,-0.025942,0.3837,-0.004703,0.48007,0
8409,-0.25772,0.064058,0.18763,0.13109,0.064058,3819.5,0.095562,0.064058,0.073846,0.10012,0.072752,-0.11139,-0.19461,0.094765,0.11717,0.26483,0.11542,0.86608,0
8410,-0.000389,0.10866,0.4309,0.14766,0.10866,1474.1,0.2476,0.10866,0.1199,0.117,0.098163,0.16281,0.37466,0.21116,0.12421,0.12672,0.1291,2.8042,0
8411,0.23777,0.11319,0.50223,0.12417,0.11319,627.26,0.58189,0.11319,0.10717,0.10546,0.082719,0.29682,0.77256,0.46732,0.099854,0.060036,0.099854,1.8992,0
8412,0.0,0.009297,0.16169,0.12913,0.009297,381.53,0.95667,0.009297,0.014901,0.011698,0.005715,0.11876,0.83317,0.88861,0.015936,0.033835,0.018749,3.7759,0
8413,0.088887,-0.002605,-0.01604,0.059726,-0.002605,3630.0,0.10055,-0.002605,-0.004495,0.008752,-0.005962,0.10992,0.65363,0.098081,0.015106,0.24617,0.015106,1.0535,0
8414,0.0,0.010449,0.015135,0.039377,0.010449,2161.2,0.16889,0.010449,0.003132,0.071446,0.003132,0.001932,0.16966,0.16889,0.011163,0.13479,0.021414,0.61604,0
8415,0.0,0.05751,0.14358,0.028485,0.05751,3195.2,0.11423,0.05751,0.026996,0.11177,0.021864,0.44024,0.42676,0.093652,0.052518,0.15405,0.052466,1.4897,0
8416,0.0,0.21378,1.0826,0.19586,0.21378,869.57,0.41975,0.21378,0.17776,0.25282,0.17776,0.38158,0.21378,0.41975,0.20796,0.06812,0.21023,1.324,0
8417,0.0,0.084604,0.26172,0.037222,0.084604,1199.1,0.30438,0.084604,0.032005,0.10917,0.025938,0.1748,0.22061,0.25477,0.04108,0.087633,0.041297,0.54763,0
8418,0.36089,0.10624,0.56032,0.1932,0.10624,373.11,0.97826,0.10624,0.098142,0.11116,0.098142,0.36089,0.70894,0.97826,0.10269,0.032835,0.10269,1.3134,0
8419,0.0,0.048158,0.1277,0.048945,0.048158,1810.7,0.20158,0.048158,0.031007,0.04412,0.023537,0.11909,0.23202,0.17081,-0.051422,0.17464,0.028407,1.9264,0
8420,0.0,0.085279,0.13356,0.026422,0.085279,2051.3,0.17793,0.085279,0.019833,0.10483,0.019833,0.22672,0.32176,0.17793,0.031082,0.15983,0.024381,0.18597,0
8421,0.13348,0.13348,0.91294,0.22199,0.13348,393.94,0.92654,0.13348,0.1313,0.14173,0.1313,0.13348,0.67673,0.92654,0.13942,0.034232,0.13942,1.799,0
8422,-0.42327,-0.089783,-0.19719,-0.023156,-0.089783,-4981.0,-0.073279,-0.089783,-0.062312,-0.076422,-0.067158,-0.39149,0.50753,-0.088616,-0.053039,-0.74832,-0.053039,0.37675,0
8423,2.2255,-0.046239,-0.636,-0.2864,-0.046239,-603.35,-0.60496,-0.046239,-0.30109,-0.19241,-0.33001,2.8311,0.91658,-0.66603,-1.2529,-0.01257,-1.2529,10.637,0
8424,0.0,-0.077339,-0.092436,-0.023355,-0.077339,-4114.2,-0.088717,-0.077339,-0.024334,-0.044492,-0.024334,0.20304,0.13182,-0.088717,-0.001195,-0.67396,-0.013999,0.10543,0
8425,0.0,0.027667,0.18421,0.11698,0.027667,460.72,0.79224,0.027667,0.023696,0.0,0.023696,0.035167,0.54685,0.79224,0.031862,0.052763,0.0,1.7358,0
8426,-0.21105,-0.12907,-0.26039,-0.12882,-0.12907,-2535.8,-0.14394,-0.12907,-0.22063,-0.091699,-0.24565,-0.12432,0.39291,-0.17189,-0.15675,-0.45313,-0.15675,0.51114,0
8427,0.035816,-0.072333,-0.20509,-0.050277,-0.072333,-4966.6,-0.073491,-0.072333,-0.095759,-0.06191,-0.079612,0.060416,0.44796,-0.049889,-0.08196,-0.61658,-0.08196,0.36602,0
8428,-0.004374,-0.016889,-0.092531,0.000582,-0.016889,125910.0,0.002899,-0.016889,-0.017877,-0.003369,-0.016419,0.26015,0.80683,0.010161,-0.001097,0.4491,-0.003566,2.8505,0
8429,0.12943,0.003838,0.5639,1.3959,0.003838,90.008,4.0552,0.003838,0.1941,-0.012041,0.14325,0.13127,0.99252,3.9074,-0.60907,0.019094,-0.60907,31.421,0
8430,-0.73408,-0.011806,-0.031674,0.035553,-0.011806,1438.1,0.2538,-0.011806,-0.004336,-0.037325,-0.004336,-0.29957,-0.6766,0.2538,-0.08915,0.17835,-0.013708,1.0166,0
8431,0.0,0.16361,1.8259,0.27522,0.16361,396.26,0.92111,0.16361,0.15994,0.15913,0.13724,0.18481,0.64941,0.84514,-0.26591,0.036773,0.15556,6.2215,0
8432,-0.87669,-0.6702,-0.86378,-0.34904,-0.6702,-585.86,-0.62302,-0.6702,-0.47936,-0.69413,-0.47936,-1.5469,-0.32052,-0.62302,-0.50659,-0.051002,-0.49647,0.55975,0
8433,0.034448,0.13779,0.25619,0.060725,0.13779,1978.1,0.18452,0.13779,0.060725,0.17341,0.060725,0.30756,0.17224,0.18452,0.075491,0.14354,0.076424,0.41234,0
8434,0.0,-0.16127,-2.4548,-0.29258,-0.16127,-497.74,-0.73332,-0.16127,-0.49255,-0.14853,-0.49255,0.58854,0.83179,-0.73332,-0.44857,-0.052427,-0.45365,8.4436,0
8435,-0.083605,0.028529,0.2148,0.16832,0.028529,3142.1,0.11616,0.028529,0.067094,0.033907,0.067094,0.18505,0.32276,0.11616,-0.073242,0.26689,0.079742,0.49529,0
8436,0.0,-0.39325,-0.35048,-0.20967,-0.39325,-1143.2,-0.31929,-0.39325,-0.21027,-0.37011,-0.22286,-0.36877,-0.39837,-0.33847,-0.18624,-0.11095,-0.19789,0.35292,0
8437,0.0,0.15127,2.2062,0.35381,0.15127,950.29,0.38409,0.15127,0.24024,0.1941,0.23802,0.31978,0.37757,0.38167,0.30313,0.072791,0.30826,2.3605,0
8438,0.03258,0.01012,0.045763,0.1301,0.01012,1631.6,0.22371,0.01012,0.017046,0.016019,0.011455,0.044483,0.65122,0.21409,0.026983,0.13653,0.026983,0.34806,0
8439,0.29948,0.002877,0.13932,3.9189,0.002877,3213.3,0.11359,0.002877,3.7973,-0.013135,-27.662,0.002877,0.46078,-0.79828,-0.16216,-0.066797,-17.338,11.387,0
8440,-0.11922,-0.02595,-0.18637,0.007603,-0.02595,17476.0,0.020886,-0.02595,-0.04003,-0.033958,-0.02904,-0.11462,0.76403,0.05108,-0.052383,-2.5193,-0.052383,2.5144,0
8441,-0.65483,-0.56005,-0.2588,-0.28458,-0.56005,-1477.8,-0.24699,-0.56005,-0.29755,-0.55744,-0.29755,-0.91316,-1.1733,-0.24699,-0.29506,-0.13562,-0.29616,0.15964,0
8442,0.011049,0.30563,1.9465,0.21453,0.30563,172.08,2.121,0.30563,0.19687,0.30048,0.19687,0.96509,0.31668,2.121,0.19146,0.015962,0.19356,2.8296,0
8443,0.0,-0.27113,-0.32104,-0.16276,-0.27113,-1390.1,-0.26257,-0.27113,-0.199,-0.27979,-0.199,-0.62482,0.1466,-0.26257,-0.21346,-0.12218,-0.20536,0.47391,0
8444,0.0,-0.15185,-1.2773,-0.11062,-0.15185,-409.43,-0.89149,-0.15185,-0.1585,-0.15207,-0.1585,-0.15134,0.73868,-0.89149,-0.15873,-0.037311,-0.15873,0.84945,0
8445,-0.14148,0.051008,0.057226,0.077923,0.051008,4939.6,0.073892,0.051008,0.057362,0.033468,0.057362,-0.07862,-0.023976,0.073892,0.035965,0.604,0.037637,0.54747,0
8446,0.0,0.17638,0.47032,0.22389,0.17638,1387.6,0.26304,0.17638,0.20963,0.21092,0.15955,0.22911,0.22513,0.20421,0.04768,0.10708,0.25069,0.56182,0
8447,-0.61841,0.084825,0.18778,0.082328,0.084825,2648.2,0.13783,0.084825,0.036503,0.17809,0.072116,-0.25838,-0.45082,0.19745,0.078399,0.16258,0.07664,0.55243,0
8448,0.0,0.016192,0.16887,0.027237,0.016192,3813.3,0.095718,0.016192,0.023009,0.0,0.023009,0.040057,0.34216,0.095718,0.008198,2.2432,0.0,2.7582,0
8449,-0.085589,-0.086487,-0.55843,-0.042145,-0.086487,-1370.5,-0.26633,-0.086487,-0.088367,-0.079296,-0.099665,-0.074808,0.73128,-0.33773,-0.081021,-0.1495,-0.081021,1.4476,0
8450,-0.43564,0.20203,0.25823,0.076549,0.20203,1022.8,0.35686,0.20203,0.046657,0.30659,0.032724,-0.036779,-0.001858,0.29191,0.075,0.071008,0.070804,0.38602,0
8451,-0.017564,-0.084584,-0.21953,-0.008372,-0.084584,-13823.0,-0.026404,-0.084584,-0.069438,-0.000512,-0.070705,-0.00549,0.59063,-0.0304,-0.000421,0.1719,-0.000421,0.81337,0
8452,0.0,-0.060392,-0.32433,-0.059644,-0.060392,-4561.2,-0.080022,-0.060392,-0.15988,-0.061006,-0.16554,-0.12916,0.67462,-0.08762,0.019935,-0.40551,-0.1615,0.23092,0
8453,-0.001168,0.056789,0.2525,0.14335,0.056789,601.86,0.60645,0.056789,0.055409,0.059035,0.044363,0.15614,0.71749,0.55972,0.054708,0.054137,0.057601,1.1442,0
8454,0.003041,0.3703,1.3945,0.90966,0.3703,59.858,6.0977,0.3703,0.19817,0.0,0.19817,0.98974,0.37476,6.0977,0.036785,0.006989,0.0,2.7551,0
8455,-0.063647,-0.011066,-0.034971,0.099415,-0.011066,2767.9,0.13187,-0.011066,-0.012514,0.017442,-0.012514,-0.063647,0.31999,0.13187,0.019726,0.18826,0.019726,0.37191,0
8456,0.0,0.008809,0.028839,0.098651,0.008809,5047.2,0.072318,0.008809,0.014195,0.0,0.014195,0.026334,0.13086,0.072318,0.003905,0.5384,0.0,0.41614,0
8457,0.14303,0.080835,0.2279,0.061553,0.080835,1265.7,0.28839,0.080835,0.048642,0.099167,0.048197,0.14252,0.64468,0.2863,0.059673,0.096676,0.059673,1.1533,0
8458,0.0,-0.13931,-0.36613,-0.080446,-0.13931,-6542.7,-0.055787,-0.13931,-0.21637,-0.00064,-0.21697,-0.014414,0.01162,-0.056208,0.002493,0.35624,-0.000994,0.15212,0
8459,0.0,0.19184,2.2964,0.22467,0.19184,164.94,2.2129,0.19184,0.17223,0.22509,0.13704,0.48654,0.88163,1.8663,0.18785,0.013297,0.20208,7.0011,0
8460,0.45766,0.17632,1.5256,0.1213,0.17632,213.34,1.7109,0.17632,0.10816,0.17949,0.089215,0.53256,0.88197,1.4437,0.1101,0.018913,0.1101,4.4113,0
8461,0.063095,0.21852,5.3882,0.33022,0.21852,46.576,7.8366,0.21852,0.22705,0.20819,0.17028,0.21852,0.22698,6.4893,0.2206,0.004397,0.21631,13.645,0
8462,-0.56395,0.066627,0.080866,0.022615,0.066627,5022.6,0.072671,0.066627,0.022615,0.081243,0.022615,0.066627,-0.49732,0.072671,0.025758,0.37616,0.027576,0.48723,0
8463,0.0,-0.11429,-0.21554,-0.058032,-0.11429,-2251.8,-0.16209,-0.11429,-0.058202,0.0,-0.058202,0.04522,0.19057,-0.16209,0.002914,70.003,0.0,0.35477,0
8464,-0.085597,-0.35632,-0.90694,-0.27019,-0.35632,-570.91,-0.63933,-0.35632,-0.38329,-0.35527,-0.38329,-0.42414,-0.13646,-0.63933,-0.17277,-0.052357,-0.38216,0.98259,0
8465,-0.0908,-0.11973,-0.20169,0.012335,-0.11973,20832.0,0.017521,-0.11973,-0.081206,-0.085928,-0.081206,-0.026566,-0.11897,0.017521,-0.052446,0.66551,-0.058279,0.21723,0
